flight_id,tail_id,client_id,split,departure
FL3876,TAIL1167,AL2,train,2025-01-03T03:19:32.936031
FL3877,TAIL1167,AL2,train,2025-01-03T15:05:42.254416
FL3878,TAIL1167,AL2,train,2025-01-03T19:59:33.696468
FL3879,TAIL1167,AL2,train,2025-01-04T01:21:56.990533
FL3880,TAIL1167,AL2,train,2025-01-04T12:46:51.386022
FL3881,TAIL1167,AL2,train,2025-01-04T18:40:26.121979
FL3882,TAIL1167,AL2,train,2025-01-05T00:00:00.793666
FL3883,TAIL1167,AL2,train,2025-01-05T06:33:08.188884
FL3884,TAIL1167,AL2,train,2025-01-05T11:17:56.872478
FL3885,TAIL1167,AL2,train,2025-01-05T16:55:02.335790
FL3886,TAIL1167,AL2,train,2025-01-05T20:56:02.745095
FL3887,TAIL1167,AL2,val,2025-01-06T02:28:43.915669
FL3888,TAIL1167,AL2,val,2025-01-06T08:55:30.787428
FL3889,TAIL1167,AL2,val,2025-01-06T12:27:36.461044
FL3890,TAIL1167,AL2,test,2025-01-06T18:49:13.374841
FL3891,TAIL1167,AL2,test,2025-01-07T00:19:02.386516
FL3892,TAIL1167,AL2,test,2025-01-07T08:02:12.600425
FL3893,TAIL1167,AL2,test,2025-01-07T13:04:18.578584
FL3894,TAIL1168,AL2,train,2025-01-03T15:00:00
FL3895,TAIL1168,AL2,train,2025-01-04T01:33:16.023227
FL3896,TAIL1168,AL2,train,2025-01-04T06:24:13.382699
FL3897,TAIL1168,AL2,train,2025-01-04T08:46:44.832022
FL3898,TAIL1168,AL2,train,2025-01-04T14:52:47.308178
FL3899,TAIL1168,AL2,train,2025-01-04T20:08:31.646751
FL3900,TAIL1168,AL2,train,2025-01-05T00:06:55.120969
FL3901,TAIL1168,AL2,train,2025-01-05T02:23:49.343750
FL3902,TAIL1168,AL2,train,2025-01-05T08:35:46.749144
FL3903,TAIL1168,AL2,train,2025-01-05T14:07:39.861545
FL3904,TAIL1168,AL2,train,2025-01-05T22:34:23.552333
FL3905,TAIL1168,AL2,train,2025-01-06T04:03:47.178482
FL3906,TAIL1168,AL2,train,2025-01-06T09:09:50.487111
FL3907,TAIL1168,AL2,train,2025-01-06T12:37:56.694781
FL3908,TAIL1168,AL2,train,2025-01-06T17:32:22.636896
FL3909,TAIL1168,AL2,val,2025-01-06T21:55:46.163241
FL3910,TAIL1168,AL2,val,2025-01-07T02:54:29.585483
FL3911,TAIL1168,AL2,val,2025-01-07T12:18:00.045080
FL3912,TAIL1168,AL2,test,2025-01-07T23:55:36.763604
FL3913,TAIL1168,AL2,test,2025-01-08T03:59:48.885813
FL3914,TAIL1168,AL2,test,2025-01-08T10:11:32.875421
FL3915,TAIL1168,AL2,test,2025-01-08T17:02:40.516695
FL3916,TAIL1169,AL4,train,2025-01-02T15:00:00
FL3917,TAIL1169,AL4,train,2025-01-02T18:50:36.391161
FL3918,TAIL1169,AL4,train,2025-01-03T01:43:24.505557
FL3919,TAIL1169,AL4,train,2025-01-03T06:41:56.626041
FL3920,TAIL1169,AL4,train,2025-01-03T11:18:03.806208
FL3921,TAIL1169,AL4,train,2025-01-03T15:42:47.911948
FL3922,TAIL1169,AL4,train,2025-01-03T20:10:11.753847
FL3923,TAIL1169,AL4,train,2025-01-04T03:38:35.732304
FL3924,TAIL1169,AL4,train,2025-01-04T12:47:01.774300
FL3925,TAIL1169,AL4,train,2025-01-04T15:50:39.009776
FL3926,TAIL1169,AL4,train,2025-01-04T21:03:48.220591
FL3927,TAIL1169,AL4,train,2025-01-05T01:11:37.144606
FL3928,TAIL1169,AL4,train,2025-01-05T14:25:14.816855
FL3929,TAIL1169,AL4,train,2025-01-06T02:59:32.871329
FL3930,TAIL1169,AL4,train,2025-01-06T06:17:57.693328
FL3931,TAIL1169,AL4,train,2025-01-06T11:50:08.597460
FL3932,TAIL1169,AL4,val,2025-01-06T16:24:38.071104
FL3933,TAIL1169,AL4,val,2025-01-06T22:50:23.065541
FL3934,TAIL1169,AL4,val,2025-01-07T05:01:51.218812
FL3935,TAIL1169,AL4,test,2025-01-07T11:31:34.102795
FL3936,TAIL1169,AL4,test,2025-01-07T16:01:00.954084
FL3937,TAIL1169,AL4,test,2025-01-07T21:46:11.389930
FL3938,TAIL1169,AL4,test,2025-01-08T03:33:11.554264
FL3939,TAIL1169,AL4,test,2025-01-08T10:04:01.432583
FL3940,TAIL1170,AL4,train,2025-01-01T17:00:00
FL3941,TAIL1170,AL4,train,2025-01-01T22:28:28.219165
FL3942,TAIL1170,AL4,train,2025-01-02T04:43:21.561751
FL3943,TAIL1170,AL4,train,2025-01-02T08:57:10.311442
FL3944,TAIL1170,AL4,train,2025-01-02T13:57:42.389728
FL3945,TAIL1170,AL4,train,2025-01-02T20:02:04.555747
FL3946,TAIL1170,AL4,train,2025-01-03T02:41:12.521648
FL3947,TAIL1170,AL4,train,2025-01-03T09:26:25.179148
FL3948,TAIL1170,AL4,train,2025-01-03T17:23:32.984066
FL3949,TAIL1170,AL4,train,2025-01-03T23:16:56.044263
FL3950,TAIL1170,AL4,train,2025-01-04T02:52:08.002796
FL3951,TAIL1170,AL4,train,2025-01-04T09:53:24.544449
FL3952,TAIL1170,AL4,val,2025-01-04T14:52:49.097770
FL3953,TAIL1170,AL4,val,2025-01-04T18:43:21.568995
FL3954,TAIL1170,AL4,test,2025-01-05T01:13:40.850001
FL3955,TAIL1170,AL4,test,2025-01-05T05:34:29.430981
FL3956,TAIL1170,AL4,test,2025-01-05T09:55:23.544600
FL3957,TAIL1170,AL4,test,2025-01-05T13:54:39.693594
FL3958,TAIL1171,AL4,train,2025-01-04T00:00:00
FL3959,TAIL1171,AL4,train,2025-01-04T07:59:40.011896
FL3960,TAIL1171,AL4,train,2025-01-04T13:30:40.897149
FL3961,TAIL1171,AL4,train,2025-01-05T03:49:44.977858
FL3962,TAIL1171,AL4,train,2025-01-05T06:12:45.717120
FL3963,TAIL1171,AL4,train,2025-01-05T15:45:42.315997
FL3964,TAIL1171,AL4,train,2025-01-05T17:56:01.413316
FL3965,TAIL1171,AL4,train,2025-01-05T22:51:24.827249
FL3966,TAIL1171,AL4,train,2025-01-06T04:17:08.296760
FL3967,TAIL1171,AL4,train,2025-01-06T11:50:40.950004
FL3968,TAIL1171,AL4,train,2025-01-06T23:59:16.785298
FL3969,TAIL1171,AL4,train,2025-01-07T06:10:26.014197
FL3970,TAIL1171,AL4,train,2025-01-07T17:13:58.226570
FL3971,TAIL1171,AL4,val,2025-01-07T22:35:49.875863
FL3972,TAIL1171,AL4,val,2025-01-08T03:07:42.864822
FL3973,TAIL1171,AL4,test,2025-01-08T10:29:17.955105
FL3974,TAIL1171,AL4,test,2025-01-08T16:21:16.211112
FL3975,TAIL1171,AL4,test,2025-01-09T03:38:39.080641
FL3976,TAIL1171,AL4,test,2025-01-09T10:50:46.090121
FL3977,TAIL1172,AL1,train,2025-01-01T21:00:00
FL3978,TAIL1172,AL1,train,2025-01-02T05:29:10.344430
FL3979,TAIL1172,AL1,train,2025-01-02T11:09:09.426247
FL3980,TAIL1172,AL1,train,2025-01-02T17:26:14.789869
FL3981,TAIL1172,AL1,train,2025-01-02T22:46:39.104603
FL3982,TAIL1172,AL1,train,2025-01-03T05:29:59.002027
FL3983,TAIL1172,AL1,train,2025-01-03T10:22:06.125593
FL3984,TAIL1172,AL1,train,2025-01-03T14:12:42.215276
FL3985,TAIL1172,AL1,train,2025-01-03T19:20:50.741897
FL3986,TAIL1172,AL1,train,2025-01-03T22:35:18.107643
FL3987,TAIL1172,AL1,train,2025-01-04T02:14:10.925919
FL3988,TAIL1172,AL1,val,2025-01-04T06:08:45.405160
FL3989,TAIL1172,AL1,val,2025-01-04T13:15:10.945940
FL3990,TAIL1172,AL1,test,2025-01-04T23:26:11.887612
FL3991,TAIL1172,AL1,test,2025-01-05T03:47:11.228640
FL3992,TAIL1172,AL1,test,2025-01-05T07:58:41.646280
FL3993,TAIL1172,AL1,test,2025-01-05T12:07:17.161152
FL3994,TAIL1173,AL3,train,2025-01-01T08:00:00
FL3995,TAIL1173,AL3,train,2025-01-01T10:57:46.175457
FL3996,TAIL1173,AL3,train,2025-01-01T21:07:03.762754
FL3997,TAIL1173,AL3,train,2025-01-02T04:41:50.855372
FL3998,TAIL1173,AL3,train,2025-01-02T12:24:01.977874
FL3999,TAIL1173,AL3,train,2025-01-03T02:38:40.771698
FL4000,TAIL1173,AL3,train,2025-01-03T08:54:31.208423
FL4001,TAIL1173,AL3,train,2025-01-03T16:25:35.482083
FL4002,TAIL1173,AL3,train,2025-01-04T04:25:54.517943
FL4003,TAIL1173,AL3,train,2025-01-04T10:28:34.571084
FL4004,TAIL1173,AL3,train,2025-01-04T16:01:30.831366
FL4005,TAIL1173,AL3,train,2025-01-04T23:49:30.941913
FL4006,TAIL1173,AL3,val,2025-01-05T09:46:53.267752
FL4007,TAIL1173,AL3,val,2025-01-05T20:59:46.384210
FL4008,TAIL1173,AL3,test,2025-01-06T05:57:54.412636
FL4009,TAIL1173,AL3,test,2025-01-06T13:10:49.876587
FL4010,TAIL1173,AL3,test,2025-01-06T18:28:25.668103
FL4011,TAIL1173,AL3,test,2025-01-06T23:41:46.915020
FL4012,TAIL1174,AL4,train,2025-01-02T21:00:00
FL4013,TAIL1174,AL4,train,2025-01-03T05:55:26.427437
FL4014,TAIL1174,AL4,train,2025-01-03T13:13:27.751875
FL4015,TAIL1174,AL4,train,2025-01-04T02:23:03.154088
FL4016,TAIL1174,AL4,train,2025-01-04T11:52:54.354288
FL4017,TAIL1174,AL4,train,2025-01-04T15:54:49.232423
FL4018,TAIL1174,AL4,train,2025-01-04T23:30:40.235617
FL4019,TAIL1174,AL4,train,2025-01-05T06:29:43.374517
FL4020,TAIL1174,AL4,train,2025-01-05T11:14:35.980097
FL4021,TAIL1174,AL4,train,2025-01-05T15:56:07.807378
FL4022,TAIL1174,AL4,train,2025-01-05T22:28:36.220556
FL4023,TAIL1174,AL4,train,2025-01-06T04:06:59.007473
FL4024,TAIL1174,AL4,train,2025-01-06T09:36:36.398874
FL4025,TAIL1174,AL4,train,2025-01-06T15:39:12.232772
FL4026,TAIL1174,AL4,val,2025-01-06T23:03:55.452143
FL4027,TAIL1174,AL4,val,2025-01-07T06:47:34.788871
FL4028,TAIL1174,AL4,val,2025-01-07T14:43:49.268669
FL4029,TAIL1174,AL4,test,2025-01-07T19:04:33.100354
FL4030,TAIL1174,AL4,test,2025-01-08T03:47:31.143509
FL4031,TAIL1174,AL4,test,2025-01-08T14:18:54.117502
FL4032,TAIL1174,AL4,test,2025-01-08T19:10:00.822416
FL4033,TAIL1175,AL3,train,2025-01-04T05:00:00
FL4034,TAIL1175,AL3,train,2025-01-04T09:06:41.092148
FL4035,TAIL1175,AL3,train,2025-01-04T15:35:02.873288
FL4036,TAIL1175,AL3,train,2025-01-05T02:51:02.430889
FL4037,TAIL1175,AL3,train,2025-01-05T11:59:03.239284
FL4038,TAIL1175,AL3,train,2025-01-05T20:21:30.728334
FL4039,TAIL1175,AL3,train,2025-01-06T10:13:00.360056
FL4040,TAIL1175,AL3,val,2025-01-06T22:21:30.016146
FL4041,TAIL1175,AL3,test,2025-01-07T10:31:42.940507
FL4042,TAIL1175,AL3,test,2025-01-07T22:43:34.462223
FL4043,TAIL1175,AL3,test,2025-01-08T04:13:37.348911
FL4044,TAIL1176,AL4,train,2025-01-02T13:00:00
FL4045,TAIL1176,AL4,train,2025-01-03T01:53:39.061791
FL4046,TAIL1176,AL4,train,2025-01-03T07:18:22.536618
FL4047,TAIL1176,AL4,train,2025-01-03T20:47:00.526087
FL4048,TAIL1176,AL4,train,2025-01-04T04:50:29.916433
FL4049,TAIL1176,AL4,train,2025-01-04T12:16:36.591183
FL4050,TAIL1176,AL4,train,2025-01-04T20:18:25.731053
FL4051,TAIL1176,AL4,train,2025-01-05T02:50:41.428478
FL4052,TAIL1176,AL4,train,2025-01-05T07:30:22.000002
FL4053,TAIL1176,AL4,train,2025-01-05T13:33:39.775920
FL4054,TAIL1176,AL4,train,2025-01-05T19:53:14.656780
FL4055,TAIL1176,AL4,train,2025-01-06T06:30:46.135192
FL4056,TAIL1176,AL4,train,2025-01-06T09:41:46.436158
FL4057,TAIL1176,AL4,train,2025-01-06T17:21:13.259250
FL4058,TAIL1176,AL4,train,2025-01-06T21:37:12.591660
FL4059,TAIL1176,AL4,val,2025-01-07T03:53:05.002440
FL4060,TAIL1176,AL4,val,2025-01-07T08:06:43.079495
FL4061,TAIL1176,AL4,val,2025-01-07T19:52:45.604775
FL4062,TAIL1176,AL4,test,2025-01-08T02:13:59.836612
FL4063,TAIL1176,AL4,test,2025-01-08T09:55:50.670653
FL4064,TAIL1176,AL4,test,2025-01-08T15:59:30.774675
FL4065,TAIL1176,AL4,test,2025-01-08T21:51:15.893639
FL4066,TAIL1177,AL2,train,2025-01-02T13:00:00
FL4067,TAIL1177,AL2,train,2025-01-03T01:08:46.992961
FL4068,TAIL1177,AL2,train,2025-01-03T12:28:03.648072
FL4069,TAIL1177,AL2,train,2025-01-03T21:02:58.514159
FL4070,TAIL1177,AL2,train,2025-01-04T02:42:51.320466
FL4071,TAIL1177,AL2,train,2025-01-04T14:15:11.848697
FL4072,TAIL1177,AL2,train,2025-01-04T21:41:11.058095
FL4073,TAIL1177,AL2,train,2025-01-05T01:59:31.321458
FL4074,TAIL1177,AL2,train,2025-01-05T05:51:08.321144
FL4075,TAIL1177,AL2,train,2025-01-05T10:46:12.474006
FL4076,TAIL1177,AL2,train,2025-01-05T21:25:38.329074
FL4077,TAIL1177,AL2,val,2025-01-06T01:24:51.387108
FL4078,TAIL1177,AL2,val,2025-01-06T04:35:30.274372
FL4079,TAIL1177,AL2,test,2025-01-06T09:39:59.839953
FL4080,TAIL1177,AL2,test,2025-01-06T13:05:54.478658
FL4081,TAIL1177,AL2,test,2025-01-06T18:39:17.106319
FL4082,TAIL1178,AL2,train,2025-01-02T18:00:00
FL4083,TAIL1178,AL2,train,2025-01-03T02:12:49.313896
FL4084,TAIL1178,AL2,train,2025-01-03T05:06:06.192386
FL4085,TAIL1178,AL2,train,2025-01-03T12:13:38.556270
FL4086,TAIL1178,AL2,train,2025-01-03T15:39:22.144369
FL4087,TAIL1178,AL2,train,2025-01-03T20:20:53.873559
FL4088,TAIL1178,AL2,train,2025-01-04T04:12:09.414104
FL4089,TAIL1178,AL2,train,2025-01-04T11:22:05.468548
FL4090,TAIL1178,AL2,val,2025-01-05T01:07:56.585061
FL4091,TAIL1178,AL2,test,2025-01-05T06:29:59.263009
FL4092,TAIL1178,AL2,test,2025-01-05T11:00:20.457346
FL4093,TAIL1178,AL2,test,2025-01-05T22:51:26.710279
FL4094,TAIL1179,AL1,train,2025-01-03T22:00:00
FL4095,TAIL1179,AL1,train,2025-01-04T04:25:48.145658
FL4096,TAIL1179,AL1,train,2025-01-04T07:29:59.714720
FL4097,TAIL1179,AL1,train,2025-01-04T12:38:30.673173
FL4098,TAIL1179,AL1,train,2025-01-04T15:45:19.961963
FL4099,TAIL1179,AL1,train,2025-01-04T19:49:24.138081
FL4100,TAIL1179,AL1,train,2025-01-05T00:08:56.400334
FL4101,TAIL1179,AL1,train,2025-01-05T03:00:42.894257
FL4102,TAIL1179,AL1,train,2025-01-05T07:29:56.238512
FL4103,TAIL1179,AL1,train,2025-01-05T13:23:12.062235
FL4104,TAIL1179,AL1,train,2025-01-05T19:42:55.328743
FL4105,TAIL1179,AL1,train,2025-01-06T01:59:52.884614
FL4106,TAIL1179,AL1,val,2025-01-06T05:53:22.528269
FL4107,TAIL1179,AL1,val,2025-01-06T12:20:57.871156
FL4108,TAIL1179,AL1,test,2025-01-06T16:39:13.399204
FL4109,TAIL1179,AL1,test,2025-01-06T23:11:14.901332
FL4110,TAIL1179,AL1,test,2025-01-07T03:31:30.156068
FL4111,TAIL1179,AL1,test,2025-01-07T10:25:17.804382
FL4112,TAIL1180,AL4,train,2025-01-03T10:00:00
FL4113,TAIL1180,AL4,train,2025-01-03T15:12:40.500813
FL4114,TAIL1180,AL4,train,2025-01-03T19:43:04.906586
FL4115,TAIL1180,AL4,train,2025-01-04T00:23:30.973127
FL4116,TAIL1180,AL4,train,2025-01-04T04:31:32.590786
FL4117,TAIL1180,AL4,train,2025-01-04T07:08:44.332725
FL4118,TAIL1180,AL4,train,2025-01-04T21:06:11.739970
FL4119,TAIL1180,AL4,train,2025-01-05T10:05:32.798519
FL4120,TAIL1180,AL4,train,2025-01-05T16:41:23.258797
FL4121,TAIL1180,AL4,train,2025-01-05T21:16:44.972278
FL4122,TAIL1180,AL4,train,2025-01-06T05:23:24.210793
FL4123,TAIL1180,AL4,val,2025-01-06T15:04:31.099189
FL4124,TAIL1180,AL4,val,2025-01-06T22:32:59.496046
FL4125,TAIL1180,AL4,test,2025-01-07T03:36:27.137088
FL4126,TAIL1180,AL4,test,2025-01-07T10:13:15.510741
FL4127,TAIL1180,AL4,test,2025-01-07T14:22:13.429004
FL4128,TAIL1180,AL4,test,2025-01-07T19:46:59.124440
FL4129,TAIL1181,AL3,train,2025-01-02T11:00:00
FL4130,TAIL1181,AL3,train,2025-01-02T16:52:55.421697
FL4131,TAIL1181,AL3,train,2025-01-02T22:59:44.925088
FL4132,TAIL1181,AL3,train,2025-01-03T10:32:14.437519
FL4133,TAIL1181,AL3,train,2025-01-03T15:51:20.295135
FL4134,TAIL1181,AL3,train,2025-01-04T01:23:50.316107
FL4135,TAIL1181,AL3,train,2025-01-04T08:58:27.069744
FL4136,TAIL1181,AL3,train,2025-01-04T14:35:11.716135
FL4137,TAIL1181,AL3,train,2025-01-05T03:03:42.918201
FL4138,TAIL1181,AL3,train,2025-01-05T10:02:14.496268
FL4139,TAIL1181,AL3,train,2025-01-05T21:40:38.797476
FL4140,TAIL1181,AL3,val,2025-01-06T04:49:55.644521
FL4141,TAIL1181,AL3,val,2025-01-06T10:34:08.255682
FL4142,TAIL1181,AL3,test,2025-01-06T17:46:35.432661
FL4143,TAIL1181,AL3,test,2025-01-07T00:59:55.908573
FL4144,TAIL1181,AL3,test,2025-01-07T12:42:35.792747
FL4145,TAIL1182,AL1,train,2025-01-02T13:00:00
FL4146,TAIL1182,AL1,train,2025-01-02T17:14:30.900833
FL4147,TAIL1182,AL1,train,2025-01-03T06:00:21.348298
FL4148,TAIL1182,AL1,train,2025-01-03T10:14:02.635732
FL4149,TAIL1182,AL1,train,2025-01-03T13:02:53.268416
FL4150,TAIL1182,AL1,train,2025-01-03T15:29:16.704056
FL4151,TAIL1182,AL1,train,2025-01-03T20:49:46.042742
FL4152,TAIL1182,AL1,train,2025-01-04T02:44:00.149588
FL4153,TAIL1182,AL1,train,2025-01-04T07:13:47.595059
FL4154,TAIL1182,AL1,train,2025-01-04T13:43:46.449111
FL4155,TAIL1182,AL1,train,2025-01-04T16:28:45.254056
FL4156,TAIL1182,AL1,train,2025-01-05T05:00:13.210401
FL4157,TAIL1182,AL1,train,2025-01-05T09:42:40.617544
FL4158,TAIL1182,AL1,train,2025-01-05T15:31:48.976119
FL4159,TAIL1182,AL1,train,2025-01-06T02:45:07.569673
FL4160,TAIL1182,AL1,train,2025-01-06T07:45:10.747617
FL4161,TAIL1182,AL1,val,2025-01-06T16:12:13.152555
FL4162,TAIL1182,AL1,val,2025-01-06T20:04:20.891710
FL4163,TAIL1182,AL1,val,2025-01-06T23:49:04.470451
FL4164,TAIL1182,AL1,test,2025-01-07T12:03:51.291060
FL4165,TAIL1182,AL1,test,2025-01-07T17:01:48.681698
FL4166,TAIL1182,AL1,test,2025-01-08T01:49:22.440716
FL4167,TAIL1182,AL1,test,2025-01-08T10:01:01.312934
FL4168,TAIL1183,AL1,train,2025-01-02T19:00:00
FL4169,TAIL1183,AL1,train,2025-01-03T00:58:47.177740
FL4170,TAIL1183,AL1,train,2025-01-03T07:16:24.314024
FL4171,TAIL1183,AL1,train,2025-01-03T11:09:24.606899
FL4172,TAIL1183,AL1,train,2025-01-03T16:32:57.242095
FL4173,TAIL1183,AL1,train,2025-01-03T23:36:20.194880
FL4174,TAIL1183,AL1,train,2025-01-04T10:32:12.669681
FL4175,TAIL1183,AL1,train,2025-01-04T23:32:47.741403
FL4176,TAIL1183,AL1,train,2025-01-05T05:05:43.411073
FL4177,TAIL1183,AL1,train,2025-01-05T09:35:43.937798
FL4178,TAIL1183,AL1,train,2025-01-05T17:04:42.437032
FL4179,TAIL1183,AL1,train,2025-01-05T20:54:22.700916
FL4180,TAIL1183,AL1,train,2025-01-06T00:45:27.180322
FL4181,TAIL1183,AL1,train,2025-01-06T04:53:08.551289
FL4182,TAIL1183,AL1,val,2025-01-06T08:16:50.178722
FL4183,TAIL1183,AL1,val,2025-01-06T13:02:59.640388
FL4184,TAIL1183,AL1,val,2025-01-06T17:21:06.242188
FL4185,TAIL1183,AL1,test,2025-01-06T22:47:54.402910
FL4186,TAIL1183,AL1,test,2025-01-07T03:56:07.580355
FL4187,TAIL1183,AL1,test,2025-01-07T08:57:04.114722
FL4188,TAIL1183,AL1,test,2025-01-07T13:58:29.581349
FL4189,TAIL1184,AL3,train,2025-01-01T08:00:00
FL4190,TAIL1184,AL3,train,2025-01-01T20:06:50.642679
FL4191,TAIL1184,AL3,train,2025-01-02T02:04:45.767725
FL4192,TAIL1184,AL3,train,2025-01-02T11:18:44.858430
FL4193,TAIL1184,AL3,train,2025-01-02T15:31:26.880940
FL4194,TAIL1184,AL3,train,2025-01-02T19:15:06.953464
FL4195,TAIL1184,AL3,train,2025-01-03T05:37:40.245673
FL4196,TAIL1184,AL3,train,2025-01-03T12:14:01.276487
FL4197,TAIL1184,AL3,train,2025-01-03T17:31:08.962579
FL4198,TAIL1184,AL3,train,2025-01-04T07:47:15.656968
FL4199,TAIL1184,AL3,train,2025-01-04T13:46:48.513349
FL4200,TAIL1184,AL3,train,2025-01-04T19:06:26.649561
FL4201,TAIL1184,AL3,train,2025-01-05T01:21:18.456935
FL4202,TAIL1184,AL3,val,2025-01-05T07:43:18.329541
FL4203,TAIL1184,AL3,val,2025-01-05T14:20:13.674235
FL4204,TAIL1184,AL3,test,2025-01-05T22:25:04.035200
FL4205,TAIL1184,AL3,test,2025-01-06T07:07:58.059594
FL4206,TAIL1184,AL3,test,2025-01-06T15:37:25.321454
FL4207,TAIL1184,AL3,test,2025-01-06T21:32:05.409260
FL4208,TAIL1185,AL4,train,2025-01-01T17:00:00
FL4209,TAIL1185,AL4,train,2025-01-02T02:38:39.781180
FL4210,TAIL1185,AL4,train,2025-01-02T09:47:51.299280
FL4211,TAIL1185,AL4,train,2025-01-02T13:16:56.069943
FL4212,TAIL1185,AL4,train,2025-01-02T20:42:40.418742
FL4213,TAIL1185,AL4,train,2025-01-03T00:16:06.843168
FL4214,TAIL1185,AL4,train,2025-01-03T05:10:23.419235
FL4215,TAIL1185,AL4,train,2025-01-03T09:48:32.453303
FL4216,TAIL1185,AL4,train,2025-01-03T13:48:06.266689
FL4217,TAIL1185,AL4,train,2025-01-03T17:20:54.448836
FL4218,TAIL1185,AL4,train,2025-01-03T23:11:15.900870
FL4219,TAIL1185,AL4,train,2025-01-04T02:35:03.544620
FL4220,TAIL1185,AL4,train,2025-01-04T07:41:49.701289
FL4221,TAIL1185,AL4,train,2025-01-04T15:11:22.729746
FL4222,TAIL1185,AL4,val,2025-01-04T20:58:35.611478
FL4223,TAIL1185,AL4,val,2025-01-05T05:49:44.858502
FL4224,TAIL1185,AL4,val,2025-01-05T13:17:33.476630
FL4225,TAIL1185,AL4,test,2025-01-05T18:44:57.632450
FL4226,TAIL1185,AL4,test,2025-01-05T21:37:42.531905
FL4227,TAIL1185,AL4,test,2025-01-06T06:26:50.888779
FL4228,TAIL1186,AL3,train,2025-01-01T15:00:00
FL4229,TAIL1186,AL3,train,2025-01-01T21:11:31.054472
FL4230,TAIL1186,AL3,train,2025-01-02T05:43:27.702889
FL4231,TAIL1186,AL3,train,2025-01-02T13:56:20.969203
FL4232,TAIL1186,AL3,train,2025-01-02T21:54:35.213707
FL4233,TAIL1186,AL3,train,2025-01-03T08:12:20.612685
FL4234,TAIL1186,AL3,train,2025-01-03T14:50:20.907503
FL4235,TAIL1186,AL3,train,2025-01-03T20:24:41.344372
FL4236,TAIL1186,AL3,train,2025-01-04T06:29:26.648819
FL4237,TAIL1186,AL3,val,2025-01-04T12:02:08.423626
FL4238,TAIL1186,AL3,test,2025-01-04T20:38:14.160425
FL4239,TAIL1186,AL3,test,2025-01-05T07:26:24.135863
FL4240,TAIL1186,AL3,test,2025-01-05T14:35:37.411734
FL4241,TAIL1187,AL4,train,2025-01-03T14:00:00
FL4242,TAIL1187,AL4,train,2025-01-04T02:27:48.752317
FL4243,TAIL1187,AL4,train,2025-01-04T09:42:32.849066
FL4244,TAIL1187,AL4,train,2025-01-04T13:33:37.539305
FL4245,TAIL1187,AL4,train,2025-01-04T18:07:39.546056
FL4246,TAIL1187,AL4,train,2025-01-04T23:20:33.824343
FL4247,TAIL1187,AL4,train,2025-01-05T04:23:06.454667
FL4248,TAIL1187,AL4,train,2025-01-05T10:35:59.196381
FL4249,TAIL1187,AL4,train,2025-01-06T01:34:12.022330
FL4250,TAIL1187,AL4,val,2025-01-06T05:55:14.044701
FL4251,TAIL1187,AL4,val,2025-01-06T12:28:13.727942
FL4252,TAIL1187,AL4,test,2025-01-06T20:50:05.100754
FL4253,TAIL1187,AL4,test,2025-01-07T02:01:27.222345
FL4254,TAIL1187,AL4,test,2025-01-07T08:39:39.883665
FL4255,TAIL1188,AL3,train,2025-01-03T00:00:00
FL4256,TAIL1188,AL3,train,2025-01-03T11:16:55.756680
FL4257,TAIL1188,AL3,train,2025-01-03T14:24:04.479612
FL4258,TAIL1188,AL3,train,2025-01-03T22:59:47.117277
FL4259,TAIL1188,AL3,train,2025-01-04T09:11:45.425159
FL4260,TAIL1188,AL3,train,2025-01-04T17:54:02.383436
FL4261,TAIL1188,AL3,train,2025-01-04T21:38:01.705347
FL4262,TAIL1188,AL3,train,2025-01-05T05:53:28.291761
FL4263,TAIL1188,AL3,train,2025-01-05T14:30:37.905887
FL4264,TAIL1188,AL3,train,2025-01-05T21:16:31.969276
FL4265,TAIL1188,AL3,train,2025-01-06T04:39:17.118011
FL4266,TAIL1188,AL3,train,2025-01-06T13:08:40.762618
FL4267,TAIL1188,AL3,val,2025-01-07T01:15:15.918845
FL4268,TAIL1188,AL3,val,2025-01-07T08:08:56.198688
FL4269,TAIL1188,AL3,test,2025-01-07T19:22:22.588863
FL4270,TAIL1188,AL3,test,2025-01-08T02:00:10.051500
FL4271,TAIL1188,AL3,test,2025-01-08T08:51:22.534637
FL4272,TAIL1188,AL3,test,2025-01-08T21:03:13.314916
FL4273,TAIL1189,AL3,train,2025-01-02T23:00:00
FL4274,TAIL1189,AL3,train,2025-01-03T04:25:26.012845
FL4275,TAIL1189,AL3,train,2025-01-03T10:06:16.901437
FL4276,TAIL1189,AL3,train,2025-01-03T18:46:30.218786
FL4277,TAIL1189,AL3,train,2025-01-04T07:00:50.744885
FL4278,TAIL1189,AL3,train,2025-01-04T14:37:52.785075
FL4279,TAIL1189,AL3,train,2025-01-04T22:27:30.034050
FL4280,TAIL1189,AL3,train,2025-01-05T06:44:57.740617
FL4281,TAIL1189,AL3,train,2025-01-05T16:30:16.235232
FL4282,TAIL1189,AL3,train,2025-01-05T22:39:45.771773
FL4283,TAIL1189,AL3,train,2025-01-06T11:15:48.348893
FL4284,TAIL1189,AL3,train,2025-01-06T16:50:55.563486
FL4285,TAIL1189,AL3,train,2025-01-07T06:23:56.959523
FL4286,TAIL1189,AL3,train,2025-01-07T15:05:27.144527
FL4287,TAIL1189,AL3,val,2025-01-07T19:59:34.270022
FL4288,TAIL1189,AL3,val,2025-01-08T02:38:36.180884
