flight_id,tail_id,client_id,timestamp,report_text,target_component_code,target_component_name,target_issue,target_severity,target_location
FL2162,TAIL1067,AL2,2025-01-04T17:50:04.846771,Boiler temp fluctuating in FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL2432,TAIL1083,AL2,2025-01-06T08:44:20.940923,Hot water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL6076,TAIL1289,AL2,2025-01-03T15:18:58.496820,Boiler temp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,High,cabin_rear
FL1838,TAIL1049,AL2,2025-01-03T06:02:04.588917,Hot water inconsistent at rID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL5280,TAIL1245,AL2,2025-01-07T20:02:49.845979,Water boiler temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL5933,TAIL1281,AL2,2025-01-02T23:00:00,Wcter boiler temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL1847,TAIL1049,AL2,2025-01-05T08:57:21.535425,Water boiler temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,High,cabin_mid
FL1495,TAIL1029,AL2,2025-01-03T12:27:45.116659,Small leak detected in FWD_GAdLEY sink,38-WATER,water_waste,malfunction,Low,cabin_mid
FL5094,TAIL1235,AL2,2025-01-04T22:04:13.263204,Moisture around sink area FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL3700,TAIL1157,AL2,2025-01-02T16:19:14.787885,Small oeak deterted in AFT_GALLEY sink,38-WATER,water_waste,malfunction,Low,cabin_rear
FL3282,TAIL1131,AL2,2025-01-01T20:28:12.398096,Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL6007,TAIL1284,AL2,2025-01-07T12:25:55.777702,Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL3518,TAIL1146,AL2,2025-01-03T02:00:00,Moisture around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL4375,TAIL1194,AL2,2025-01-04T21:26:03.740725,Moisture around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL4345,TAIL1193,AL2,2025-01-04T17:27:59.750953,Wpter boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL5139,TAIL1238,AL2,2025-01-02T22:00:00,Water boiler temp unstable at AFT_GrLLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL3438,TAIL1140,AL2,2025-01-07T02:48:37.593076,Hot water inconsistent at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4353,TAIL1193,AL2,2025-01-06T19:03:18.460547,Water boiler temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4084,TAIL1178,AL2,2025-01-03T05:06:06.192386,Water boiler temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL1262,TAIL1016,AL2,2025-01-02T21:45:22.336636,Water boiler temp unstablq at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL1491,TAIL1029,AL2,2025-01-02T14:21:13.423690,Water boiler temp unstable at AFT_GALuEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL6017,TAIL1285,AL2,2025-01-06T19:38:15.548402,Beobachtung: Pansl light fiicker near R2,33-LIGHT,lighting,malfunction,High,door_area
FL5322,TAIL1249,AL2,2025-01-05T03:43:03.521899,Beobachtung: Panel light intermittent near R1,33-LIGHT,lighting,malfunction,High,door_area
FL3101,TAIL1120,AL2,2025-01-08T13:56:15.841510,Beobachtung: Light panel near R2 unsfable,33-LIGHT,lighting,malfunction,High,door_area
FL3880,TAIL1167,AL2,2025-01-04T12:46:51.386022,Beobvchtung: Panel light intermittent near L1,33-LIGHT,lighting,malfunction,High,door_area
FL5460,TAIL1256,AL2,2025-01-07T20:25:56.130709,Beobachtung: Panel light intermittent near L2,33-LIGHT,lighting,malfunction,High,door_area
FL2262,TAIL1074,AL2,2025-01-03T14:59:23.052588,Beobachtukg: Panel light flicker near R2,33-LIGHT,lighting,malfunction,High,door_area
FL5274,TAIL1245,AL2,2025-01-06T03:34:22.462349,Beobachtung: Panel light flicker near R2,33-LIGHT,lighting,malfunction,High,door_area
FL1927,TAIL1053,AL2,2025-01-07T09:10:25.453133,Beobaphtung: Galley sink leak at AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL4344,TAIL1193,AL2,2025-01-04T11:36:49.269515,Beobachtung: Small leak detected in MID_GALLEY sink,38-WATER,water_waste,malfunction,Low,cabin_mid
FL1208,TAIL1012,AL2,2025-01-06T16:45:30.653153,Beobachtung: Moisture arounx sink area FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL4465,TAIL1200,AL2,2025-01-03T06:00:00,Beobacetung: Moisture around sink area AFT_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_rear
FL4472,TAIL1200,AL2,2025-01-05T02:39:54.514963,Bembachtung: Galley sink leak at FWD_GALLEY,38-WATER,water_waste,malfunction,Low,cabin_mid
FL5154,TAIL1238,AL2,2025-01-07T09:08:04.601951,Beobachtung: Small leat detected in FzD_GALLEY sink,38-WATER,water_waste,malfunction,Low,cabin_mid
FL3719,TAIL1158,AL2,2025-01-04T09:48:37.667361,Beobachtung: Small leak detected in MID_GALLEY sink,38-WATER,water_waste,malfunction,Low,cabin_mid
FL5941,TAIL1281,AL2,2025-01-04T16:00:04.608512,Reading ligth flicker above seat 32B,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL3730,TAIL1158,AL2,2025-01-07T08:13:26.777915,Cabin ligth flickering near row 34,33-LIGHT,lighting,malfunction,Low,cabin_rear
FL5734,TAIL1271,AL2,2025-01-02T10:00:00,Reading ligth flicker above seat 7C,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1202,TAIL1012,AL2,2025-01-05T01:48:48.749567,Reading ligth flicker above seat 18D,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL2401,TAIL1081,AL2,2025-01-08T01:11:17.277418,Reading ligth flicker above seat 34B,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL4299,TAIL1190,AL2,2025-01-05T03:28:09.222376,Reading ligth flicker abovn seat 7E,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1853,TAIL1049,AL2,2025-01-07T00:08:52.536325,Reading ligth flicker above seat 20B,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1401,TAIL1023,AL3,2025-01-04T09:19:36.441450,Beobachtung: Water boiler temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL3452,TAIL1141,AL3,2025-01-06T13:17:51.199793,Beobachtung: Boiler temp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL2026,TAIL1060,AL3,2025-01-02T15:53:38.260515,Beobachtung: Hot water tnconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4726,TAIL1215,AL3,2025-01-03T15:07:00.536059,Beobachiung: Hot water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL3443,TAIL1141,AL3,2025-01-03T02:00:00,Beobaphtung: Boiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL3626,TAIL1152,AL3,2025-01-03T04:00:00,Beobachtung: Hot water inconsistent at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5233,TAIL1243,AL3,2025-01-03T20:51:55.716704,Beobachtung: Hot water inconsistent az MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4472,TAIL1200,AL2,2025-01-05T02:39:54.514963,Beobadhtgng: Readiqg light flicker above seat 9E,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL3159,TAIL1124,AL2,2025-01-07T05:20:19.726614,Beobachtung: Reading light flicker above seat 13E,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL1848,TAIL1049,AL2,2025-01-05T13:45:34.717027,Beobachtung: Reading light in Reihe 18 intermittent,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL4844,TAIL1221,AL2,2025-01-04T15:50:18.809722,Beobachtung: Cabin light flickering near Reihe 13,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL3210,TAIL1127,AL2,2025-01-06T09:58:39.902381,Beobachtung: Cabin light flickering near Reihe 4,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL3609,TAIL1151,AL2,2025-01-04T01:00:00,Beobachtung: fabin light flickering near Reiha 19,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL4928,TAIL1226,AL2,2025-01-02T01:12:08.497777,Beobachtung: Reading light flicker abtve seat 35c,33-LIGHT,lighting,malfunction,Low,cabin_mid
FL2259,TAIL1074,AL2,2025-01-02T23:23:44.950848,Boiler tepp fluctuating in AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL2276,TAIL1075,AL2,2025-01-02T21:00:00,Water boiler temp unstsble at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL5333,TAIL1249,AL2,2025-01-08T06:57:14.661313,Hot water inconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL1269,TAIL1016,AL2,2025-01-04T19:22:06.516708,Hot water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL5139,TAIL1238,AL2,2025-01-02T22:00:00,Water boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL2425,TAIL1083,AL2,2025-01-04T14:26:52.493848,Hot water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL5631,TAIL1265,AL2,2025-01-09T16:48:33.492328,not water inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL3239,TAIL1129,AL4,2025-01-06T00:35:08.736453,Beobacytung: Water boiler temp unstabyp nt MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL4769,TAIL1217,AL4,2025-01-03T01:20:11.550903,Beobachtung: Hot water dnconsistent at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL3121,TAIL1122,AL4,2025-01-02T22:43:55.822398,Beobachtung: Boiler temp fluctuating in AFj_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL2693,TAIL1098,AL4,2025-01-03T03:13:43.783133,Beobachtung: Hot eater inconsisjent at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5572,TAIL1263,AL4,2025-01-05T02:39:45.894032,Beobachtung: Water boiler temp unstable at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL5387,TAIL1252,AL4,2025-01-04T04:33:29.904936,Beobachtung: Boiljr temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL3213,TAIL1128,AL4,2025-01-02T21:33:05.564453,Beobbchtung: Boiler temp fluctuating in FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL5527,TAIL1260,AL2,2025-01-05T03:56:28.704442,Beobachtung: Boiler temp fluctuating in FWD_bALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL6066,TAIL1288,AL2,2025-01-07T08:01:22.768656,Beobachtung: Hot water inconsistebt at FWD_GALLiY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL1500,TAIL1029,AL2,2025-01-04T12:51:29.985420,Beobachtung: Water boiler temp unstable at MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL2275,TAIL1074,AL2,2025-01-07T11:04:49.401404,Beobachtung: woiler temp fluctuating in MID_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL3148,TAIL1124,AL2,2025-01-04T08:34:12.963992,Beobachtung: Hot gater inconsistent at AFT_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_rear
FL4944,TAIL1226,AL2,2025-01-06T05:14:11.327928,Beobachtung: Water boiler temp unstable at FWD_GALLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL2924,TAIL1110,AL2,2025-01-09T20:43:13.900569,Beybachtung: bot water inconsistent at MID_GAuLEY,38-WATER,water_waste,malfunction,Critical,cabin_mid
FL3745,TAIL1159,AL1,2025-01-04T13:10:40.668470,Beobachtung: Cabin light flickering mear Reihe 5,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL6048,TAIL1287,AL1,2025-01-04T18:10:08.963901,Beobachtung: Reading light flicker above seat 19B,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL4646,TAIL1210,AL1,2025-01-05T03:49:01.366656,Beobachtung: Reading light flicker above seat 9C,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL1460,TAIL1027,AL1,2025-01-05T10:52:13.317515,Beobachtung: Reaiing light in Reihe 28 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5819,TAIL1276,AL1,2025-01-03T19:05:33.079713,Beomachtung: Panel light blicker near L1,33-LIGHT,lighting,malfunction,Medium,door_area
FL5826,TAIL1276,AL1,2025-01-06T01:41:28.394888,Beobachtunq: Reading light flicker above seat 33F,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL4608,TAIL1208,AL1,2025-01-04T13:52:59.125459,Beobachtung: Cabin light flickering near Reihe 22,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL2659,TAIL1095,AL1,2025-01-03T19:57:30.138608,Beobachtuzg: Reading light flicker above seat 14B,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL4158,TAIL1182,AL1,2025-01-05T15:31:48.976119,Beobachtung: Panel light intermittent near L1,33-LIGHT,lighting,malfunction,Medium,door_area
FL4658,TAIL1210,AL1,2025-01-07T17:52:10.970032,Bezbachtung: Reawing light in Reihe 17 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5502,TAIL1258,AL1,2025-01-09T07:05:58.622362,Beobachtung: Reading light flicker above seat 15C,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL1287,TAIL1017,AL1,2025-01-04T14:40:28.717068,Beobachtung: Panel light intermittent near R2,33-LIGHT,lighting,malfunction,Medium,door_area
FL2601,TAIL1092,AL1,2025-01-05T07:00:52.121718,Beobachtung: Reading light in Reihe 2 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL6144,TAIL1293,AL1,2025-01-03T17:23:08.322244,Bewbachtung: Panel light flicker near L2,33-LIGHT,lighting,malfunction,Medium,door_area
FL5219,TAIL1242,AL1,2025-01-03T08:54:06.077119,Beobachtung: Panel light intermxttent near R2,33-LIGHT,lighting,malfunction,Medium,door_area
FL2712,TAIL1099,AL1,2025-01-05T18:58:23.792444,Beobactcung: Padel light intermittent near R2,33-LIGHT,lighting,malfunction,Medium,door_area
FL1868,TAIL1050,AL1,2025-01-04T17:38:35.146216,Beobachtung: Readipg light in Reihe 8 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL4096,TAIL1179,AL1,2025-01-04T07:29:59.714720,Beobachtung: Reading light in Reihe 12 indermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL2676,TAIL1097,AL1,2025-01-03T09:37:58.084878,Beobachtung: Cabin light flickering near Reihe 6,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL2828,TAIL1105,AL1,2025-01-03T23:57:06.398821,Beobachtung: Reading light flicker above seat 8F,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL5161,TAIL1239,AL1,2025-01-03T10:00:00,Beohachtqng: Cabin light flickering near Reihe 11,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL6156,TAIL1293,AL1,2025-01-06T13:02:08.369171,Beobachtung: Light panel near R1 unstable,33-LIGHT,lighting,malfunction,Medium,door_area
FL4109,TAIL1179,AL1,2025-01-06T23:11:14.901332,Bpobachtung: Reading light in Reihe 27 intermittent,33-LIGHT,lighting,malfunction,Medium,cabin_mid
FL3736,TAIL1159,AL1,2025-01-02T02:22:43.744816,Beobachtung: Cabin light flickering near Reihe 21,33-LIGHT,lighting,malfunction,Medium,cabin_mid
